experiment_id,model_name,precision,recall,threshold
random_forest_03,Random forest multivariable,0.64,0.9795918367346939,0.15535036330312046
random_forest_03,Random forest multivariable,0.6486486486486487,0.9795918367346939,0.1605495875894964
random_forest_03,Random forest multivariable,0.6575342465753424,0.9795918367346939,0.16159952956296153
random_forest_03,Random forest multivariable,0.6666666666666666,0.9795918367346939,0.19187960433521037
random_forest_03,Random forest multivariable,0.676056338028169,0.9795918367346939,0.1934780671144936
random_forest_03,Random forest multivariable,0.6857142857142857,0.9795918367346939,0.21715922107123897
random_forest_03,Random forest multivariable,0.6956521739130435,0.9795918367346939,0.2204877595613062
random_forest_03,Random forest multivariable,0.6911764705882353,0.9591836734693877,0.23910297839969316
random_forest_03,Random forest multivariable,0.6865671641791045,0.9387755102040817,0.23971420252684017
random_forest_03,Random forest multivariable,0.696969696969697,0.9387755102040817,0.24424714544945836
random_forest_03,Random forest multivariable,0.7076923076923077,0.9387755102040817,0.24993581013847468
random_forest_03,Random forest multivariable,0.703125,0.9183673469387755,0.26096243076801307
random_forest_03,Random forest multivariable,0.7142857142857143,0.9183673469387755,0.2832472439595297
random_forest_03,Random forest multivariable,0.7096774193548387,0.8979591836734694,0.29386404839676783
random_forest_03,Random forest multivariable,0.7213114754098361,0.8979591836734694,0.3097962890590528
random_forest_03,Random forest multivariable,0.7333333333333333,0.8979591836734694,0.3215367051044407
random_forest_03,Random forest multivariable,0.7457627118644068,0.8979591836734694,0.3748606947012949
random_forest_03,Random forest multivariable,0.7586206896551724,0.8979591836734694,0.3972716902948105
random_forest_03,Random forest multivariable,0.7719298245614035,0.8979591836734694,0.3992430521861721
random_forest_03,Random forest multivariable,0.7857142857142857,0.8979591836734694,0.40676435490800084
random_forest_03,Random forest multivariable,0.7818181818181819,0.8775510204081632,0.4078573644996641
random_forest_03,Random forest multivariable,0.7777777777777778,0.8571428571428571,0.4272540169199488
random_forest_03,Random forest multivariable,0.7735849056603774,0.8367346938775511,0.43574903388771147
random_forest_03,Random forest multivariable,0.7884615384615384,0.8367346938775511,0.45949233322870386
random_forest_03,Random forest multivariable,0.7843137254901961,0.8163265306122449,0.4662984410753921
random_forest_03,Random forest multivariable,0.78,0.7959183673469388,0.4747806749790547
random_forest_03,Random forest multivariable,0.7755102040816326,0.7755102040816326,0.4794032062020023
random_forest_03,Random forest multivariable,0.7916666666666666,0.7755102040816326,0.5038090195052386
random_forest_03,Random forest multivariable,0.7872340425531915,0.7551020408163265,0.5145776018809664
random_forest_03,Random forest multivariable,0.8043478260869565,0.7551020408163265,0.5198574439347116
random_forest_03,Random forest multivariable,0.8222222222222222,0.7551020408163265,0.554802279125948
random_forest_03,Random forest multivariable,0.8181818181818182,0.7346938775510204,0.5681990092004405
random_forest_03,Random forest multivariable,0.813953488372093,0.7142857142857143,0.5750122950451433
random_forest_03,Random forest multivariable,0.8333333333333334,0.7142857142857143,0.5866222131683972
random_forest_03,Random forest multivariable,0.8536585365853658,0.7142857142857143,0.6070294276694609
random_forest_03,Random forest multivariable,0.85,0.6938775510204082,0.6144885098333838
random_forest_03,Random forest multivariable,0.8717948717948718,0.6938775510204082,0.6154240365654747
random_forest_03,Random forest multivariable,0.868421052631579,0.673469387755102,0.6253209395731865
random_forest_03,Random forest multivariable,0.8918918918918919,0.673469387755102,0.6313697199563826
random_forest_03,Random forest multivariable,0.8888888888888888,0.6530612244897959,0.6319309570374505
random_forest_03,Random forest multivariable,0.8857142857142857,0.6326530612244898,0.6320037139432305
random_forest_03,Random forest multivariable,0.8823529411764706,0.6122448979591837,0.6526726681401095
random_forest_03,Random forest multivariable,0.8787878787878788,0.5918367346938775,0.6558368972135628
random_forest_03,Random forest multivariable,0.875,0.5714285714285714,0.6633577625329575
random_forest_03,Random forest multivariable,0.9032258064516129,0.5714285714285714,0.6696874153677994
random_forest_03,Random forest multivariable,0.9333333333333333,0.5714285714285714,0.6783861674934158
random_forest_03,Random forest multivariable,0.9310344827586207,0.5510204081632653,0.6818744798269516
random_forest_03,Random forest multivariable,0.9285714285714286,0.5306122448979592,0.6867198084027177
random_forest_03,Random forest multivariable,0.9259259259259259,0.5102040816326531,0.7096991061579334
random_forest_03,Random forest multivariable,0.9230769230769231,0.4897959183673469,0.7101433478971296
random_forest_03,Random forest multivariable,0.92,0.46938775510204084,0.710507097232002
random_forest_03,Random forest multivariable,0.9166666666666666,0.4489795918367347,0.7194223242750829
random_forest_03,Random forest multivariable,0.9130434782608695,0.42857142857142855,0.7204988247199702
random_forest_03,Random forest multivariable,0.9090909090909091,0.40816326530612246,0.7226466274087692
random_forest_03,Random forest multivariable,0.9047619047619048,0.3877551020408163,0.7340360448636305
random_forest_03,Random forest multivariable,0.9,0.3673469387755102,0.7419792979264443
random_forest_03,Random forest multivariable,0.8947368421052632,0.3469387755102041,0.7477041094605067
